Date,INR
11/26/2010,"62,120.00"
11/29/2010,"62,333.80"
11/30/2010,"63,481.90"
12/1/2010,"62,867.10"
12/2/2010,"62,893.90"
12/3/2010,"63,311.90"
12/6/2010,"63,636.70"
12/7/2010,"63,395.90"
12/8/2010,"62,458.30"
12/9/2010,"62,905.40"
12/10/2010,"61,961.90"
12/13/2010,"63,136.90"
12/14/2010,"62,682.80"
12/15/2010,"63,049.20"
12/16/2010,"61,805.20"
12/17/2010,"62,054.60"
12/20/2010,"62,755.50"
12/21/2010,"62,553.10"
12/22/2010,"62,539.80"
12/23/2010,"62,034.10"
12/24/2010,"61,992.90"
12/27/2010,"62,144.00"
12/28/2010,"61,938.00"
12/29/2010,"63,626.10"
12/30/2010,"63,184.20"
12/31/2010,"62,846.90"
1/3/2011,"62,861.00"
1/4/2011,"62,461.70"
1/5/2011,"62,004.60"
1/6/2011,"61,917.80"
1/7/2011,"62,041.30"
1/10/2011,"62,187.00"
1/11/2011,"62,077.30"
1/12/2011,"62,229.90"
1/13/2011,"62,499.10"
1/14/2011,"62,041.30"
1/17/2011,"61,930.00"
1/18/2011,"62,182.20"
1/19/2011,"62,364.20"
1/20/2011,"61,267.30"
1/21/2011,"61,290.50"
1/24/2011,"61,368.40"
1/25/2011,"60,506.80"
1/26/2011,"60,689.60"
1/27/2011,"60,873.20"
1/28/2011,"60,364.00"
1/31/2011,"60,922.60"
2/1/2011,"60,936.10"
2/2/2011,"61,000.60"
2/3/2011,"60,576.70"
2/4/2011,"61,781.20"
2/7/2011,"61,284.30"
2/8/2011,"61,759.70"
2/9/2011,"62,080.20"
2/10/2011,"61,884.10"
2/11/2011,"62,314.30"
2/14/2011,"62,107.50"
2/15/2011,"62,473.90"
2/16/2011,"62,405.60"
2/17/2011,"62,523.90"
2/18/2011,"62,541.10"
2/21/2011,"63,121.00"
2/22/2011,"63,416.30"
2/23/2011,"63,599.40"
2/24/2011,"64,188.00"
2/25/2011,"63,568.30"
2/28/2011,"63,868.90"
3/1/2011,"63,855.60"
3/2/2011,"64,518.50"
3/3/2011,"64,024.40"
3/4/2011,"64,193.60"
3/7/2011,"64,759.40"
3/8/2011,"64,295.30"
3/9/2011,"64,402.10"
3/10/2011,"63,843.60"
3/11/2011,"63,863.30"
3/14/2011,"64,093.70"
3/15/2011,"63,365.60"
3/16/2011,"63,251.20"
3/17/2011,"63,421.40"
3/18/2011,"64,070.40"
3/21/2011,"64,454.30"
3/22/2011,"64,120.10"
3/23/2011,"64,561.60"
3/24/2011,"64,753.30"
3/25/2011,"64,146.10"
3/28/2011,"63,531.20"
3/29/2011,"63,440.20"
3/30/2011,"63,791.10"
3/31/2011,"64,172.20"
4/1/2011,"63,235.70"
4/4/2011,"64,016.10"
4/5/2011,"63,683.20"
4/6/2011,"64,547.10"
4/7/2011,"64,517.20"
4/8/2011,"64,760.90"
4/11/2011,"65,164.50"
4/12/2011,"64,387.70"
4/13/2011,"64,866.00"
4/14/2011,"65,233.20"
4/15/2011,"65,464.30"
4/18/2011,"66,371.30"
4/19/2011,"66,304.90"
4/20/2011,"66,531.80"
4/21/2011,"66,747.50"
4/22/2011,"66,747.50"
4/25/2011,"66,905.40"
4/26/2011,"66,661.20"
4/27/2011,"67,141.30"
4/28/2011,"68,229.90"
4/29/2011,"67,892.10"
5/2/2011,"68,076.40"
5/3/2011,"68,560.40"
5/4/2011,"68,520.60"
5/5/2011,"67,639.90"
5/6/2011,"66,580.30"
5/9/2011,"67,124.40"
5/10/2011,"67,736.70"
5/11/2011,"67,385.00"
5/12/2011,"67,008.90"
5/13/2011,"67,555.50"
5/16/2011,"67,766.40"
5/17/2011,"66,761.70"
5/18/2011,"67,439.80"
5/19/2011,"67,147.70"
5/20/2011,"67,068.80"
5/23/2011,"68,319.90"
5/24/2011,"69,043.30"
5/25/2011,"69,200.20"
5/26/2011,"68,795.60"
5/27/2011,"69,237.90"
5/30/2011,"69,100.00"
5/31/2011,"69,211.60"
6/1/2011,"68,781.00"
6/2/2011,"69,008.10"
6/3/2011,"68,999.70"
6/6/2011,"69,325.50"
6/7/2011,"69,022.90"
6/8/2011,"68,752.80"
6/9/2011,"68,791.20"
6/10/2011,"68,395.70"
6/13/2011,"68,475.20"
6/14/2011,"67,835.30"
6/15/2011,"68,496.50"
6/16/2011,"68,401.50"
6/17/2011,"68,979.90"
6/20/2011,"69,480.00"
6/21/2011,"69,284.00"
6/22/2011,"69,687.80"
6/23/2011,"68,466.40"
6/24/2011,"68,156.20"
6/27/2011,"67,462.40"
6/28/2011,"67,515.00"
6/29/2011,"67,480.60"
6/30/2011,"67,299.60"
7/1/2011,"66,115.80"
7/4/2011,"66,422.80"
7/5/2011,"67,036.40"
7/6/2011,"67,932.10"
7/7/2011,"67,866.80"
7/8/2011,"68,334.70"
7/11/2011,"69,196.40"
7/12/2011,"69,315.10"
7/13/2011,"70,305.00"
7/14/2011,"70,777.30"
7/15/2011,"70,645.30"
7/18/2011,"71,267.40"
7/19/2011,"71,236.50"
7/20/2011,"70,497.70"
7/21/2011,"71,252.50"
7/22/2011,"71,056.70"
7/25/2011,"71,639.40"
7/26/2011,"71,251.30"
7/27/2011,"71,638.10"
7/28/2011,"71,123.10"
7/29/2011,"71,963.40"
8/1/2011,"71,541.80"
8/2/2011,"72,511.40"
8/3/2011,"73,972.80"
8/4/2011,"74,813.30"
8/5/2011,"74,204.20"
8/8/2011,"76,134.20"
8/9/2011,"78,484.60"
8/10/2011,"80,191.80"
8/11/2011,"79,930.40"
8/12/2011,"78,718.90"
8/15/2011,"78,854.90"
8/16/2011,"80,898.80"
8/17/2011,"81,283.90"
8/18/2011,"83,438.90"
8/19/2011,"84,536.80"
8/22/2011,"85,736.00"
8/23/2011,"85,601.90"
8/24/2011,"81,437.70"
8/25/2011,"79,611.80"
8/26/2011,"82,534.10"
8/29/2011,"82,337.40"
8/30/2011,"84,041.20"
8/31/2011,"83,511.70"
9/1/2011,"83,857.00"
9/2/2011,"85,858.30"
9/5/2011,"87,155.80"
9/6/2011,"87,378.40"
9/7/2011,"83,558.60"
9/8/2011,"85,682.40"
9/9/2011,"86,187.20"
9/12/2011,"86,601.50"
9/13/2011,"86,622.90"
9/14/2011,"86,633.30"
9/15/2011,"84,751.90"
9/16/2011,"84,793.40"
9/19/2011,"85,771.10"
9/20/2011,"86,450.90"
9/21/2011,"86,655.70"
9/22/2011,"85,368.10"
9/23/2011,"83,495.70"
9/26/2011,"79,021.10"
9/27/2011,"81,407.10"
9/28/2011,"80,104.50"
9/29/2011,"78,996.70"
9/30/2011,"79,339.50"
10/3/2011,"81,376.10"
10/4/2011,"80,925.40"
10/5/2011,"79,790.80"
10/6/2011,"80,679.10"
10/7/2011,"81,204.10"
10/10/2011,"81,347.50"
10/11/2011,"82,052.40"
10/12/2011,"82,342.30"
10/13/2011,"81,351.00"
10/14/2011,"82,247.20"
10/17/2011,"82,342.30"
10/18/2011,"80,400.10"
10/19/2011,"81,236.90"
10/20/2011,"80,688.10"
10/21/2011,"82,166.10"
10/24/2011,"82,310.90"
10/25/2011,"81,980.30"
10/26/2011,"84,901.10"
10/27/2011,"85,049.60"
10/28/2011,"84,882.40"
10/31/2011,"83,852.80"
11/1/2011,"83,718.20"
11/2/2011,"85,729.50"
11/3/2011,"86,396.90"
11/4/2011,"85,884.60"
11/7/2011,"87,505.10"
11/8/2011,"88,816.60"
11/9/2011,"89,521.10"
11/10/2011,"88,116.10"
11/11/2011,"88,871.60"
11/14/2011,"89,315.00"
11/15/2011,"90,437.00"
11/16/2011,"89,108.20"
11/17/2011,"88,710.70"
11/18/2011,"88,253.50"
11/21/2011,"88,776.30"
11/22/2011,"88,853.40"
11/23/2011,"88,025.60"
11/24/2011,"88,128.50"
11/25/2011,"88,198.80"
11/28/2011,"89,059.40"
11/29/2011,"89,326.90"
11/30/2011,"91,149.90"
12/1/2011,"90,166.70"
12/2/2011,"89,448.60"
12/5/2011,"89,663.40"
12/6/2011,"87,812.50"
12/7/2011,"89,760.00"
12/8/2011,"88,759.80"
12/9/2011,"88,927.80"
12/12/2011,"87,696.30"
12/13/2011,"89,018.80"
12/14/2011,"86,097.10"
12/15/2011,"84,437.20"
12/16/2011,"84,019.70"
12/19/2011,"84,358.40"
12/20/2011,"85,313.80"
12/21/2011,"84,436.10"
12/22/2011,"84,702.70"
12/23/2011,"85,086.30"
12/26/2011,"85,086.30"
12/27/2011,"85,192.70"
12/28/2011,"83,239.40"
12/29/2011,"81,227.20"
12/30/2011,"81,303.80"
1/2/2012,"81,303.80"
1/3/2012,"85,037.60"
1/4/2012,"85,416.40"
1/5/2012,"84,723.00"
1/6/2012,"85,221.90"
1/9/2012,"84,795.60"
1/10/2012,"84,641.10"
1/11/2012,"84,838.70"
1/12/2012,"85,715.90"
1/13/2012,"84,285.50"
1/16/2012,"84,290.00"
1/17/2012,"84,017.10"
1/18/2012,"82,975.80"
1/19/2012,"83,172.00"
1/20/2012,"83,187.20"
1/23/2012,"83,938.30"
1/24/2012,"83,399.90"
1/25/2012,"82,689.70"
1/26/2012,"86,548.60"
1/27/2012,"85,109.10"
1/30/2012,"86,095.60"
1/31/2012,"86,232.10"
2/1/2012,"85,729.80"
2/2/2012,"86,070.40"
2/3/2012,"84,428.40"
2/6/2012,"84,334.10"
2/7/2012,"84,829.40"
2/8/2012,"85,824.60"
2/9/2012,"86,530.40"
2/10/2012,"84,556.70"
2/13/2012,"84,615.40"
2/14/2012,"85,006.50"
2/15/2012,"85,419.60"
2/16/2012,"84,433.80"
2/17/2012,"84,900.80"
2/20/2012,"85,393.60"
2/21/2012,"86,193.90"
2/22/2012,"86,242.20"
2/23/2012,"87,419.50"
2/24/2012,"86,982.00"
2/27/2012,"87,226.70"
2/28/2012,"87,402.60"
2/29/2012,"86,747.70"
3/1/2012,"84,354.50"
3/2/2012,"84,505.00"
3/5/2012,"84,977.20"
3/6/2012,"84,059.20"
3/7/2012,"84,353.10"
3/8/2012,"84,981.60"
3/9/2012,"84,113.40"
3/12/2012,"84,832.60"
3/13/2012,"84,373.20"
3/14/2012,"82,072.70"
3/15/2012,"83,034.50"
3/16/2012,"83,206.70"
3/19/2012,"83,465.40"
3/20/2012,"83,491.90"
3/21/2012,"83,559.20"
3/22/2012,"83,696.70"
3/23/2012,"85,155.20"
3/26/2012,"86,247.20"
3/27/2012,"85,894.40"
3/28/2012,"85,199.50"
3/29/2012,"85,087.80"
3/30/2012,"84,696.10"
4/2/2012,"85,460.20"
4/3/2012,"84,969.10"
4/4/2012,"82,792.60"
4/5/2012,"83,303.30"
4/6/2012,"83,303.30"
4/9/2012,"83,662.10"
4/10/2012,"84,444.00"
4/11/2012,"85,287.50"
4/12/2012,"85,886.00"
4/13/2012,"85,708.10"
4/16/2012,"85,418.80"
4/17/2012,"84,334.50"
4/18/2012,"85,035.90"
4/19/2012,"85,791.70"
4/20/2012,"85,513.90"
4/23/2012,"85,587.70"
4/24/2012,"87,044.10"
4/25/2012,"86,153.80"
4/26/2012,"86,866.60"
4/27/2012,"87,433.60"
4/30/2012,"87,020.90"
5/1/2012,"87,692.80"
5/2/2012,"87,319.30"
5/3/2012,"87,529.50"
5/4/2012,"88,047.50"
5/7/2012,"86,962.60"
5/8/2012,"85,293.10"
5/9/2012,"85,004.00"
5/10/2012,"85,335.90"
5/11/2012,"84,777.60"
5/14/2012,"83,917.40"
5/15/2012,"83,747.50"
5/16/2012,"84,373.90"
5/17/2012,"84,778.50"
5/18/2012,"86,588.00"
5/21/2012,"87,547.70"
5/22/2012,"87,733.80"
5/23/2012,"86,887.30"
5/24/2012,"87,490.90"
5/25/2012,"86,958.20"
5/28/2012,"86,886.40"
5/29/2012,"88,159.80"
5/30/2012,"86,432.50"
5/31/2012,"87,493.40"
6/1/2012,"89,759.30"
6/4/2012,"89,181.20"
6/5/2012,"89,365.90"
6/6/2012,"90,579.00"
6/7/2012,"88,506.60"
6/8/2012,"87,503.60"
6/11/2012,"88,327.80"
6/12/2012,"89,343.00"
6/13/2012,"90,011.80"
6/14/2012,"90,130.10"
6/15/2012,"90,597.10"
6/18/2012,"90,459.90"
6/19/2012,"91,019.90"
6/20/2012,"89,768.10"
6/21/2012,"89,165.50"
6/22/2012,"89,499.60"
6/25/2012,"89,639.10"
6/26/2012,"89,899.00"
6/27/2012,"89,982.60"
6/28/2012,"88,780.00"
6/29/2012,"89,252.20"
7/2/2012,"88,507.20"
7/3/2012,"88,396.40"
7/4/2012,"87,855.10"
7/5/2012,"88,436.50"
7/6/2012,"88,229.20"
7/9/2012,"88,569.80"
7/10/2012,"88,352.90"
7/11/2012,"87,393.40"
7/12/2012,"86,947.70"
7/13/2012,"88,015.80"
7/16/2012,"87,873.40"
7/17/2012,"87,418.60"
7/18/2012,"87,355.50"
7/19/2012,"87,365.50"
7/20/2012,"87,032.60"
7/23/2012,"87,920.20"
7/24/2012,"88,923.20"
7/25/2012,"89,920.20"
7/26/2012,"90,211.60"
7/27/2012,"89,554.00"
7/30/2012,"89,752.80"
7/31/2012,"90,207.50"
8/1/2012,"88,720.50"
8/2/2012,"89,176.50"
8/3/2012,"89,319.50"
8/6/2012,"89,290.60"
8/7/2012,"88,854.70"
8/8/2012,"89,188.50"
8/9/2012,"89,349.90"
8/10/2012,"89,543.50"
8/13/2012,"89,919.00"
8/14/2012,"89,074.60"
8/15/2012,"89,297.60"
8/16/2012,"89,715.60"
8/17/2012,"89,901.20"
8/20/2012,"89,915.10"
8/21/2012,"91,025.00"
8/22/2012,"91,098.20"
8/23/2012,"92,055.00"
8/24/2012,"92,476.80"
8/27/2012,"92,810.20"
8/28/2012,"92,953.50"
8/29/2012,"92,337.50"
8/30/2012,"92,348.70"
8/31/2012,"91,697.80"
9/3/2012,"93,937.40"
9/4/2012,"94,429.60"
9/5/2012,"94,403.40"
9/6/2012,"94,805.20"
9/7/2012,"95,765.80"
9/10/2012,"96,065.40"
9/11/2012,"96,172.50"
9/12/2012,"95,891.10"
9/13/2012,"96,039.40"
9/14/2012,"96,613.80"
9/17/2012,"95,270.20"
9/18/2012,"95,650.30"
9/19/2012,"95,501.70"
9/20/2012,"95,495.30"
9/21/2012,"95,497.50"
9/24/2012,"94,311.40"
9/25/2012,"94,695.50"
9/26/2012,"93,387.70"
9/27/2012,"93,835.70"
9/28/2012,"93,675.10"
10/1/2012,"94,040.90"
10/2/2012,"93,435.70"
10/3/2012,"92,712.40"
10/4/2012,"92,929.10"
10/5/2012,"92,562.80"
10/8/2012,"93,055.50"
10/9/2012,"93,711.50"
10/10/2012,"93,584.00"
10/11/2012,"93,173.20"
10/12/2012,"93,434.60"
10/15/2012,"92,055.70"
10/16/2012,"92,503.40"
10/17/2012,"92,495.90"
10/18/2012,"92,596.90"
10/19/2012,"93,511.40"
10/22/2012,"92,510.60"
10/23/2012,"92,060.30"
10/24/2012,"91,818.20"
10/25/2012,"92,079.40"
10/26/2012,"92,106.30"
10/29/2012,"92,169.50"
10/30/2012,"92,408.40"
10/31/2012,"92,473.60"
11/1/2012,"92,265.60"
11/2/2012,"90,577.20"
11/5/2012,"91,843.30"
11/6/2012,"92,049.60"
11/7/2012,"92,735.00"
11/8/2012,"93,585.10"
11/9/2012,"95,177.90"
11/12/2012,"95,386.70"
11/13/2012,"94,891.90"
11/14/2012,"94,864.50"
11/15/2012,"93,690.90"
11/16/2012,"94,396.70"
11/19/2012,"95,290.00"
11/20/2012,"95,438.30"
11/21/2012,"95,018.20"
11/22/2012,"95,594.50"
11/23/2012,"96,412.20"
11/26/2012,"97,581.60"
11/27/2012,"96,960.50"
11/28/2012,"94,836.70"
11/29/2012,"94,749.90"
11/30/2012,"93,885.80"
12/3/2012,"94,041.00"
12/4/2012,"92,765.10"
12/5/2012,"92,450.00"
12/6/2012,"91,650.40"
12/7/2012,"92,689.20"
12/10/2012,"93,356.90"
12/11/2012,"92,844.50"
12/12/2012,"93,098.00"
12/13/2012,"92,144.80"
12/14/2012,"92,530.40"
12/17/2012,"92,910.10"
12/18/2012,"93,000.60"
12/19/2012,"90,909.00"
12/20/2012,"90,554.70"
12/21/2012,"91,005.90"
12/24/2012,"90,774.70"
12/25/2012,"90,774.70"
12/26/2012,"90,593.00"
12/27/2012,"90,978.00"
12/28/2012,"90,847.60"
12/31/2012,"90,814.40"
1/1/2013,"90,814.40"
1/2/2013,"92,173.90"
1/3/2013,"91,658.70"
1/4/2013,"90,829.50"
1/7/2013,"90,908.30"
1/8/2013,"91,195.90"
1/9/2013,"90,935.90"
1/10/2013,"91,563.90"
1/11/2013,"90,814.40"
1/14/2013,"90,753.40"
1/15/2013,"91,755.30"
1/16/2013,"91,808.20"
1/17/2013,"90,935.70"
1/18/2013,"90,866.60"
1/21/2013,"90,897.20"
1/22/2013,"90,974.20"
1/23/2013,"90,741.10"
1/24/2013,"89,724.30"
1/25/2013,"89,133.70"
1/28/2013,"89,293.60"
1/29/2013,"89,404.80"
1/30/2013,"89,570.10"
1/31/2013,"88,548.00"
2/1/2013,"88,774.10"
2/4/2013,"88,722.80"
2/5/2013,"88,904.70"
2/6/2013,"89,120.30"
2/7/2013,"88,879.40"
2/8/2013,"89,326.40"
2/11/2013,"88,811.50"
2/12/2013,"88,849.70"
2/13/2013,"88,476.30"
2/14/2013,"88,711.20"
2/15/2013,"87,335.60"
2/18/2013,"87,423.50"
2/19/2013,"87,260.60"
2/20/2013,"85,914.00"
2/21/2013,"85,938.60"
2/22/2013,"85,446.30"
2/25/2013,"85,483.00"
2/26/2013,"86,133.50"
2/27/2013,"86,433.00"
2/28/2013,"86,422.30"
3/1/2013,"86,873.40"
3/4/2013,"86,387.00"
3/5/2013,"86,641.40"
3/6/2013,"86,223.70"
3/7/2013,"86,138.00"
3/8/2013,"85,912.70"
3/11/2013,"85,913.40"
3/12/2013,"86,586.10"
3/13/2013,"86,351.90"
3/14/2013,"86,135.70"
3/15/2013,"86,228.80"
3/18/2013,"86,931.30"
3/19/2013,"87,649.00"
3/20/2013,"87,327.40"
3/21/2013,"87,618.60"
3/22/2013,"87,357.10"
3/25/2013,"86,651.40"
3/26/2013,"86,899.20"
3/27/2013,"87,171.10"
3/28/2013,"86,864.90"
3/29/2013,"86,864.90"
4/1/2013,"86,864.90"
4/2/2013,"85,960.30"
4/3/2013,"85,721.50"
4/4/2013,"84,817.80"
4/5/2013,"85,981.30"
4/8/2013,"85,924.10"
4/9/2013,"86,165.20"
4/10/2013,"85,906.40"
4/11/2013,"85,361.00"
4/12/2013,"83,792.20"
4/15/2013,"76,201.90"
4/16/2013,"74,830.50"
4/17/2013,"75,390.70"
4/18/2013,"75,367.00"
4/19/2013,"76,002.40"
4/22/2013,"77,186.50"
4/23/2013,"76,561.70"
4/24/2013,"77,676.50"
4/25/2013,"78,629.70"
4/26/2013,"80,042.20"
4/29/2013,"79,626.50"
4/30/2013,"79,142.40"
5/1/2013,"78,374.70"
5/2/2013,"79,126.50"
5/3/2013,"79,280.70"
5/6/2013,"79,670.10"
5/7/2013,"78,126.70"
5/8/2013,"79,459.20"
5/9/2013,"79,474.10"
5/10/2013,"78,008.20"
5/13/2013,"78,405.10"
5/14/2013,"78,548.00"
5/15/2013,"77,380.80"
5/16/2013,"75,685.70"
5/17/2013,"75,110.20"
5/20/2013,"74,653.50"
5/21/2013,"75,229.10"
5/22/2013,"78,258.00"
5/23/2013,"76,811.00"
5/24/2013,"77,304.90"
5/27/2013,"77,242.30"
5/28/2013,"76,980.80"
5/29/2013,"77,675.80"
5/30/2013,"79,502.30"
5/31/2013,"78,768.30"
6/3/2013,"79,662.00"
6/4/2013,"78,994.80"
6/5/2013,"79,708.60"
6/6/2013,"79,646.00"
6/7/2013,"79,106.00"
6/10/2013,"80,104.00"
6/11/2013,"80,386.80"
6/12/2013,"79,881.50"
6/13/2013,"80,385.40"
6/14/2013,"80,073.40"
6/17/2013,"80,017.80"
6/18/2013,"80,317.10"
6/19/2013,"80,635.30"
6/20/2013,"77,226.90"
6/21/2013,"76,646.40"
6/24/2013,"76,918.70"
6/25/2013,"76,343.50"
6/26/2013,"74,873.50"
6/27/2013,"74,291.70"
6/28/2013,"70,834.60"
7/1/2013,"73,858.20"
7/2/2013,"74,739.80"
7/3/2013,"75,334.40"
7/4/2013,"75,248.90"
7/5/2013,"73,244.00"
7/8/2013,"75,183.50"
7/9/2013,"75,738.00"
7/10/2013,"75,334.90"
7/11/2013,"76,823.70"
7/12/2013,"76,689.00"
7/15/2013,"76,898.70"
7/16/2013,"76,476.20"
7/17/2013,"77,173.40"
7/18/2013,"76,488.10"
7/19/2013,"77,272.00"
7/22/2013,"79,042.70"
7/23/2013,"79,696.60"
7/24/2013,"78,885.20"
7/25/2013,"78,393.10"
7/26/2013,"78,502.40"
7/29/2013,"78,943.90"
7/30/2013,"79,929.00"
7/31/2013,"79,928.20"
8/1/2013,"79,248.50"
8/2/2013,"79,746.40"
8/5/2013,"79,426.70"
8/6/2013,"78,683.50"
8/7/2013,"78,495.40"
8/8/2013,"79,018.00"
8/9/2013,"79,672.30"
8/12/2013,"81,995.40"
8/13/2013,"81,151.40"
8/14/2013,"81,480.30"
8/15/2013,"81,679.90"
8/16/2013,"84,496.40"
8/19/2013,"85,919.90"
8/20/2013,"87,229.20"
8/21/2013,"87,627.30"
8/22/2013,"89,049.90"
8/23/2013,"88,173.80"
8/26/2013,"88,828.10"
8/27/2013,"93,620.80"
8/28/2013,"96,731.80"
8/29/2013,"94,023.60"
8/30/2013,"92,151.10"
9/2/2013,"92,034.70"
9/3/2013,"95,124.00"
9/4/2013,"93,053.50"
9/5/2013,"91,638.50"
9/6/2013,"90,578.00"
9/9/2013,"90,773.90"
9/10/2013,"86,870.30"
9/11/2013,"86,332.20"
9/12/2013,"84,553.80"
9/13/2013,"83,583.00"
9/16/2013,"83,193.50"
9/17/2013,"82,973.60"
9/18/2013,"82,307.80"
9/19/2013,"84,572.20"
9/20/2013,"84,105.50"
9/23/2013,"82,680.90"
9/24/2013,"82,449.50"
9/25/2013,"82,480.10"
9/26/2013,"82,732.60"
9/27/2013,"83,752.10"
9/30/2013,"83,045.50"
10/1/2013,"80,588.00"
10/2/2013,"81,555.70"
10/3/2013,"81,282.70"
10/4/2013,"80,798.50"
10/7/2013,"81,851.80"
10/8/2013,"82,249.50"
10/9/2013,"80,730.60"
10/10/2013,"79,974.60"
10/11/2013,"77,366.30"
10/14/2013,"79,026.10"
10/15/2013,"78,596.30"
10/16/2013,"78,781.90"
10/17/2013,"80,850.20"
10/18/2013,"80,629.00"
10/21/2013,"81,026.30"
10/22/2013,"82,192.80"
10/23/2013,"82,005.00"
10/24/2013,"82,591.20"
10/25/2013,"83,014.60"
10/28/2013,"83,708.30"
10/29/2013,"82,830.50"
10/30/2013,"83,039.40"
10/31/2013,"81,366.40"
11/1/2013,"80,815.90"
11/4/2013,"81,666.30"
11/5/2013,"80,621.40"
11/6/2013,"82,200.10"
11/7/2013,"81,820.80"
11/8/2013,"80,639.40"
11/11/2013,"81,150.20"
11/12/2013,"81,535.50"
11/13/2013,"80,784.60"
11/14/2013,"81,352.40"
11/15/2013,"81,431.40"
11/18/2013,"80,148.20"
11/19/2013,"79,469.70"
11/20/2013,"78,619.10"
11/21/2013,"78,000.70"
11/22/2013,"78,376.70"
11/25/2013,"77,644.00"
11/26/2013,"77,920.10"
11/27/2013,"77,496.30"
11/28/2013,"77,719.20"
11/29/2013,"78,300.00"
12/2/2013,"76,548.70"
12/3/2013,"75,904.70"
12/4/2013,"76,319.80"
12/5/2013,"75,526.10"
12/6/2013,"75,992.90"
12/9/2013,"75,583.80"
12/10/2013,"77,361.50"
12/11/2013,"77,258.80"
12/12/2013,"75,616.30"
12/13/2013,"76,587.30"
12/16/2013,"76,449.50"
12/17/2013,"76,331.50"
12/18/2013,"76,297.10"
12/19/2013,"74,313.50"
12/20/2013,"74,272.80"
12/23/2013,"74,308.00"
12/24/2013,"74,248.10"
12/25/2013,"74,248.10"
12/26/2013,"74,421.90"
12/27/2013,"75,207.90"
12/30/2013,"74,624.80"
12/31/2013,"74,504.30"
1/1/2014,"74,504.30"
1/2/2014,"76,201.10"
1/3/2014,"76,795.20"
1/6/2014,"77,697.40"
1/7/2014,"76,497.80"
1/8/2014,"75,909.60"
1/9/2014,"76,091.70"
1/10/2014,"77,075.10"
1/13/2014,"76,845.60"
1/14/2014,"77,061.10"
1/15/2014,"76,082.00"
1/16/2014,"76,426.70"
1/17/2014,"76,843.70"
1/20/2014,"77,341.60"
1/21/2014,"76,582.70"
1/22/2014,"76,749.60"
1/23/2014,"78,255.50"
1/24/2014,"79,174.80"
1/27/2014,"79,714.00"
1/28/2014,"78,397.10"
1/29/2014,"78,949.40"
1/30/2014,"77,873.70"
1/31/2014,"78,381.40"
2/3/2014,"79,117.90"
2/4/2014,"78,287.50"
2/5/2014,"78,450.10"
2/6/2014,"78,559.50"
2/7/2014,"78,526.80"
2/10/2014,"79,633.70"
2/11/2014,"79,830.10"
2/12/2014,"80,077.90"
2/13/2014,"80,825.00"
2/14/2014,"81,958.80"
2/17/2014,"82,218.70"
2/18/2014,"82,187.00"
2/19/2014,"82,171.40"
2/20/2014,"81,943.10"
2/21/2014,"82,140.70"
2/24/2014,"82,814.60"
2/25/2014,"82,997.90"
2/26/2014,"82,588.50"
2/27/2014,"82,619.50"
2/28/2014,"82,216.50"
3/3/2014,"83,709.50"
3/4/2014,"82,681.10"
3/5/2014,"82,486.20"
3/6/2014,"82,396.60"
3/7/2014,"81,577.10"
3/10/2014,"81,816.00"
3/11/2014,"82,006.80"
3/12/2014,"83,554.80"
3/13/2014,"83,685.40"
3/14/2014,"84,713.50"
3/17/2014,"84,315.90"
3/18/2014,"82,817.70"
3/19/2014,"81,624.70"
3/20/2014,"81,285.40"
3/21/2014,"81,549.40"
3/24/2014,"79,700.10"
3/25/2014,"79,440.50"
3/26/2014,"78,409.50"
3/27/2014,"78,038.60"
3/28/2014,"77,325.70"
3/31/2014,"77,146.50"
4/1/2014,"76,668.70"
4/2/2014,"77,268.10"
4/3/2014,"77,290.40"
4/4/2014,"78,075.00"
4/7/2014,"78,066.60"
4/8/2014,"78,697.70"
4/9/2014,"78,254.70"
4/10/2014,"79,388.50"
4/11/2014,"79,389.70"
4/14/2014,"79,856.50"
4/15/2014,"78,191.50"
4/16/2014,"78,552.00"
4/17/2014,"78,453.10"
4/18/2014,"78,453.10"
4/21/2014,"78,557.00"
4/22/2014,"78,343.80"
4/23/2014,"78,470.90"
4/24/2014,"78,852.50"
4/25/2014,"78,927.30"
4/28/2014,"78,660.90"
4/29/2014,"78,413.30"
4/30/2014,"77,715.90"
5/1/2014,"77,112.70"
5/2/2014,"77,144.10"
5/5/2014,"77,105.60"
5/6/2014,"78,469.70"
5/7/2014,"77,837.80"
5/8/2014,"77,226.40"
5/9/2014,"77,468.50"
5/12/2014,"77,749.70"
5/13/2014,"77,504.80"
5/14/2014,"78,027.80"
5/15/2014,"76,829.30"
5/16/2014,"76,237.20"
5/19/2014,"76,147.50"
5/20/2014,"76,123.60"
5/21/2014,"75,658.10"
5/22/2014,"75,968.70"
5/23/2014,"75,368.70"
5/26/2014,"75,914.40"
5/27/2014,"75,286.40"
5/28/2014,"74,388.60"
5/29/2014,"74,063.80"
5/30/2014,"73,892.00"
6/2/2014,"73,706.20"
6/3/2014,"73,766.50"
6/4/2014,"73,899.30"
6/5/2014,"74,285.80"
6/6/2014,"73,810.20"
6/9/2014,"74,150.80"
6/10/2014,"74,669.40"
6/11/2014,"74,817.70"
6/12/2014,"75,027.30"
6/13/2014,"76,029.90"
6/16/2014,"76,654.80"
6/17/2014,"76,208.40"
6/18/2014,"76,686.50"
6/19/2014,"77,728.70"
6/20/2014,"78,953.40"
6/23/2014,"79,066.10"
