Date,INR,Dollar conversion
4/4/2001,12086.50,46.60
4/5/2001,12023.60,46.60
4/6/2001,12051.00,46.57
4/9/2001,12058.40,46.54
4/10/2001,11948.60,46.56
4/11/2001,12032.00,46.69
4/12/2001,12139.40,46.85
4/13/2001,12139.40,46.84
4/16/2001,12192.50,47.03
4/17/2001,12217.20,46.85
4/18/2001,12129.70,46.85
4/19/2001,12327.50,46.84
4/20/2001,12350.80,46.82
4/23/2001,12287.10,46.82
4/24/2001,12341.60,46.81
4/25/2001,12346.30,46.83
4/26/2001,12348.90,46.84
4/27/2001,12397.00,46.84
4/30/2001,12323.30,46.84
5/1/2001,12363.10,46.85
5/2/2001,12357.70,46.82
5/3/2001,12475.50,46.78
5/4/2001,12480.90,46.77
5/7/2001,12478.20,46.81
5/8/2001,12411.40,46.78
5/9/2001,12543.40,46.78
5/10/2001,12576.50,46.83
5/11/2001,12609.00,46.86
5/14/2001,12587.00,47.19
5/15/2001,12528.90,47.00
5/16/2001,12717.40,46.92
5/17/2001,12861.60,46.94
5/18/2001,12811.90,46.93
5/21/2001,13684.40,46.96
5/22/2001,13356.50,47.01
5/23/2001,13306.60,46.97
5/24/2001,13434.30,46.97
5/25/2001,12974.10,46.97
5/28/2001,12978.20,46.98
5/29/2001,12949.20,46.97
5/30/2001,12727.50,46.95
5/31/2001,12575.20,47.00
6/1/2001,12473.80,47.00
6/4/2001,12529.50,47.01
6/5/2001,12485.20,47.01
6/6/2001,12473.20,46.98
6/7/2001,12498.70,46.97
6/8/2001,12537.00,46.95
6/11/2001,12614.10,46.98
6/12/2001,12693.40,47.03
6/13/2001,12792.50,47.04
6/14/2001,12796.00,46.98
6/15/2001,12793.40,47.00
6/18/2001,12775.80,46.97
6/19/2001,12836.10,46.97
6/20/2001,12749.60,46.96
6/21/2001,12764.50,46.99
6/22/2001,12842.40,46.99
6/25/2001,12829.00,47.01
6/26/2001,12883.50,47.02
6/27/2001,12912.80,46.98
6/28/2001,12669.20,47.01
6/29/2001,12729.00,47.04
7/2/2001,12647.30,47.13
7/3/2001,12651.70,47.12
7/4/2001,12606.60,47.11
7/5/2001,12550.70,47.13
7/6/2001,12491.50,47.12
7/9/2001,12544.00,47.14
7/10/2001,12607.60,47.14
7/11/2001,12615.00,47.15
7/12/2001,12556.00,47.15
7/13/2001,12561.10,47.16
7/16/2001,12648.00,47.15
7/17/2001,12606.60,47.11
7/18/2001,12659.40,47.14
7/19/2001,12733.80,47.11
7/20/2001,12708.30,47.12
7/23/2001,12661.10,47.12
7/24/2001,12663.50,47.12
7/25/2001,12652.40,47.14
7/26/2001,12600.60,47.09
7/27/2001,12546.30,47.14
7/30/2001,12553.40,47.14
7/31/2001,12531.90,47.13
8/1/2001,12594.90,47.11
8/2/2001,12575.70,47.10
8/3/2001,12621.10,47.12
8/6/2001,12587.80,47.11
8/7/2001,12555.10,47.12
8/8/2001,12558.10,47.14
8/9/2001,12725.10,47.13
8/10/2001,12995.70,47.12
8/13/2001,12986.30,47.12
8/14/2001,12933.80,47.11
8/15/2001,12971.70,47.11
8/16/2001,12997.60,47.11
8/17/2001,13073.40,47.12
8/20/2001,13038.50,47.11
8/21/2001,13022.00,47.13
8/22/2001,13000.80,47.13
8/23/2001,12950.90,47.12
8/24/2001,12854.30,47.12
8/27/2001,12859.80,47.14
8/28/2001,12777.30,47.14
8/29/2001,12854.00,47.11
8/30/2001,12833.50,47.13
8/31/2001,12869.20,47.12
9/3/2001,12884.90,47.15
9/4/2001,12844.40,47.15
9/5/2001,12791.80,47.15
9/6/2001,12832.60,47.17
9/7/2001,12930.30,47.22
9/10/2001,12850.10,47.33
9/11/2001,13606.70,47.41
9/12/2001,13235.80,47.44
9/13/2001,13323.10,47.54
9/14/2001,13658.90,47.80
9/17/2001,14032.00,47.85
9/18/2001,13882.50,47.97
9/19/2001,13833.10,48.01
9/20/2001,13842.20,47.98
9/21/2001,14048.80,48.03
9/24/2001,13807.70,47.91
9/25/2001,13783.70,47.86
9/26/2001,13948.80,47.86
9/27/2001,13869.80,47.86
9/28/2001,14024.80,47.85
10/1/2001,13943.00,47.98
10/2/2001,13993.40,47.98
10/3/2001,13898.70,47.91
10/4/2001,13933.90,47.99
10/5/2001,13977.60,48.00
10/8/2001,14046.70,48.13
10/9/2001,13954.80,48.12
10/10/2001,13794.70,48.04
10/11/2001,13540.10,48.04
10/12/2001,13532.00,48.02
10/15/2001,13534.40,48.02
10/16/2001,13492.80,48.00
10/17/2001,13516.80,48.00
10/18/2001,13496.40,48.03
10/19/2001,13407.60,48.03
10/22/2001,13243.20,48.00
10/23/2001,13244.90,47.98
10/24/2001,13232.30,48.03
10/25/2001,13284.40,48.01
10/26/2001,13299.70,47.97
10/29/2001,13364.40,47.97
10/30/2001,13453.60,47.98
10/31/2001,13377.20,47.99
11/1/2001,13468.80,48.00
11/2/2001,13432.40,47.99
11/5/2001,13347.70,47.97
11/6/2001,13386.80,47.99
11/7/2001,13451.60,47.99
11/8/2001,13443.20,48.02
11/9/2001,13303.20,48.00
11/12/2001,13437.20,47.99
11/13/2001,13288.60,48.06
11/14/2001,13372.70,48.06
11/15/2001,13216.10,47.98
11/16/2001,13170.50,47.98
11/19/2001,13119.10,47.95
11/20/2001,13096.10,47.98
11/21/2001,13088.90,47.98
11/22/2001,13098.80,48.03
11/23/2001,13122.40,48.05
11/26/2001,13084.80,48.00
11/27/2001,13110.20,47.97
11/28/2001,13168.50,47.99
11/29/2001,13179.40,47.96
11/30/2001,13204.70,47.93
12/3/2001,13248.20,47.88
12/4/2001,13243.60,47.96
12/5/2001,13169.80,47.89
12/6/2001,13137.20,47.85
12/7/2001,13104.70,47.81
12/10/2001,13035.40,47.81
12/11/2001,13011.20,47.80
12/12/2001,13070.60,47.79
12/13/2001,13123.50,47.79
12/14/2001,13258.20,47.81
12/17/2001,13279.20,47.81
12/18/2001,13331.80,47.81
12/19/2001,13305.50,47.75
12/20/2001,13192.10,47.78
12/21/2001,13264.50,47.80
12/24/2001,13292.30,47.90
12/25/2001,13292.30,47.93
12/26/2001,13325.60,47.90
12/27/2001,13374.00,48.16
12/28/2001,13338.40,48.24
12/31/2001,13332.80,48.22
1/1/2002,13332.80,48.22
1/2/2002,13422.00,48.22
1/3/2002,13446.50,48.23
1/4/2002,13401.40,48.23
1/7/2002,13436.90,48.22
1/8/2002,13442.40,48.25
1/9/2002,13568.70,48.27
1/10/2002,13872.10,48.36
1/11/2002,13827.40,48.39
1/14/2002,13833.60,48.31
1/15/2002,13715.50,48.26
1/16/2002,13731.90,48.25
1/17/2002,13757.00,48.27
1/18/2002,13655.90,48.22
1/21/2002,13612.50,48.30
1/22/2002,13620.20,48.32
1/23/2002,13537.80,48.32
1/24/2002,13485.40,48.39
1/25/2002,13484.10,48.33
1/28/2002,13486.10,48.32
1/29/2002,13444.80,48.38
1/30/2002,13647.10,48.48
1/31/2002,13694.40,48.51
2/1/2002,13772.00,48.50
2/4/2002,13964.80,48.59
2/5/2002,14200.50,48.64
2/6/2002,14573.70,48.66
2/7/2002,14576.70,48.67
2/8/2002,14804.20,48.65
2/11/2002,14500.40,48.70
2/12/2002,14538.50,48.64
2/13/2002,14468.50,48.65
2/14/2002,14549.30,48.66
2/15/2002,14590.70,48.66
2/18/2002,14463.10,48.60
2/19/2002,14415.80,48.62
2/20/2002,14154.30,48.59
2/21/2002,14210.20,48.64
2/22/2002,14268.60,48.74
2/25/2002,14238.40,48.77
2/26/2002,14327.50,48.70
2/27/2002,14486.40,48.71
2/28/2002,14465.50,48.71
3/1/2002,14388.90,48.71
3/4/2002,14474.50,48.67
3/5/2002,14493.90,48.67
3/6/2002,14242.80,48.66
3/7/2002,14174.60,48.71
3/8/2002,14096.10,48.71
3/11/2002,14184.40,48.71
3/12/2002,14307.10,48.71
3/13/2002,14273.50,48.69
3/14/2002,14187.30,48.69
3/15/2002,14131.80,48.68
3/18/2002,14219.90,48.69
3/19/2002,14276.90,48.71
3/20/2002,14216.00,48.71
3/21/2002,14265.70,48.73
3/22/2002,14344.70,48.75
3/25/2002,14512.90,48.75
3/26/2002,14428.90,48.73
3/27/2002,14585.20,48.78
3/28/2002,14702.30,48.78
3/29/2002,14702.30,48.78
4/1/2002,14702.30,48.78
4/2/2002,14835.20,48.80
4/3/2002,14841.20,48.86
4/4/2002,14744.10,48.87
4/5/2002,14691.80,48.81
4/8/2002,14680.00,48.86
4/9/2002,14597.50,48.87
4/10/2002,14560.30,48.86
4/11/2002,14727.50,48.88
4/12/2002,14684.10,48.89
4/15/2002,14677.90,48.91
4/16/2002,14563.00,48.91
4/17/2002,14714.60,48.91
4/18/2002,14871.70,48.88
4/19/2002,14749.00,48.87
4/22/2002,14850.90,48.90
4/23/2002,14820.20,48.96
4/24/2002,14890.60,48.95
4/25/2002,15039.90,48.95
4/26/2002,15005.00,48.94
4/29/2002,15162.90,48.96
4/30/2002,15080.20,48.93
5/1/2002,15087.60,48.93
5/2/2002,15050.90,48.93
5/3/2002,15196.50,48.95
5/6/2002,15187.20,48.92
5/7/2002,15269.30,48.94
5/8/2002,15189.70,48.92
5/9/2002,15115.10,48.94
5/10/2002,15237.00,48.97
5/13/2002,15220.50,48.98
5/14/2002,15102.30,48.97
5/15/2002,15103.60,48.99
5/16/2002,15194.90,49.00
5/17/2002,15216.30,48.99
5/20/2002,15266.60,49.01
5/21/2002,15432.20,48.96
5/22/2002,15525.20,48.96
5/23/2002,15546.70,49.02
5/24/2002,15716.90,48.97
5/27/2002,15666.40,48.95
5/28/2002,15680.20,48.97
5/29/2002,16012.40,48.96
5/30/2002,15967.50,48.98
5/31/2002,16006.70,49.01
6/3/2002,16009.90,49.02
6/4/2002,16009.90,49.02
6/5/2002,15778.00,49.00
6/6/2002,15874.40,48.98
6/7/2002,15993.60,49.00
6/10/2002,15792.80,48.97
6/11/2002,15507.40,48.95
6/12/2002,15651.80,48.95
6/13/2002,15615.60,48.99
6/14/2002,15776.50,48.98
6/17/2002,15562.70,48.97
6/18/2002,15580.00,48.94
6/19/2002,15676.60,48.89
6/20/2002,15759.70,48.89
6/21/2002,15780.00,48.90
6/24/2002,15947.90,48.86
6/25/2002,15724.70,48.88
6/26/2002,15698.10,48.82
6/27/2002,15576.60,48.81
6/28/2002,15561.90,48.86
7/1/2002,15233.60,48.81
7/2/2002,15351.40,48.82
7/3/2002,15163.30,48.78
7/4/2002,15160.40,48.81
7/5/2002,15194.50,48.81
7/8/2002,15207.80,48.79
7/9/2002,15304.00,48.77
7/10/2002,15352.80,48.77
7/11/2002,15321.10,48.76
7/12/2002,15439.10,48.75
7/15/2002,15567.20,48.80
7/16/2002,15524.20,48.78
7/17/2002,15415.50,48.76
7/18/2002,15485.40,48.75
7/19/2002,15725.20,48.70
7/22/2002,15718.80,48.68
7/23/2002,15559.80,48.67
7/24/2002,15145.40,48.66
7/25/2002,15057.80,48.66
7/26/2002,14838.90,48.66
7/29/2002,14759.10,48.71
7/30/2002,14869.90,48.69
7/31/2002,14818.20,48.64
8/1/2002,14698.40,48.63
8/2/2002,14834.60,48.63
8/5/2002,15047.90,48.62
8/6/2002,14883.90,48.68
8/7/2002,15188.50,48.65
8/8/2002,15179.90,48.63
8/9/2002,15215.60,48.62
8/12/2002,15388.50,48.59
8/13/2002,15241.30,48.57
8/14/2002,15334.30,48.58
8/15/2002,15188.50,48.58
8/16/2002,15254.40,48.55
8/19/2002,15058.50,48.56
8/20/2002,14950.30,48.54
8/21/2002,14870.70,48.51
8/22/2002,14811.90,48.50
8/23/2002,14838.60,48.50
8/26/2002,14838.60,48.50
8/27/2002,15053.00,48.48
8/28/2002,15072.80,48.45
8/29/2002,15133.70,48.49
8/30/2002,15161.40,48.47
9/2/2002,15116.40,48.45
9/3/2002,15189.10,48.45
9/4/2002,15158.60,48.43
9/5/2002,15394.80,48.45
9/6/2002,15512.40,48.52
9/9/2002,15641.30,48.47
9/10/2002,15470.60,48.47
9/11/2002,15279.70,48.43
9/12/2002,15441.90,48.43
9/13/2002,15436.30,48.42
9/16/2002,15256.60,48.38
9/17/2002,15289.60,48.40
9/18/2002,15418.70,48.38
9/19/2002,15593.70,48.39
9/20/2002,15602.50,48.41
9/23/2002,15605.80,48.39
9/24/2002,15783.10,48.37
9/25/2002,15730.80,48.38
9/26/2002,15462.20,48.38
9/27/2002,15474.40,48.35
9/30/2002,15650.90,48.35
10/1/2002,15553.40,48.34
10/2/2002,15575.10,48.34
10/3/2002,15567.10,48.33
10/4/2002,15480.10,48.33
10/7/2002,15553.40,48.34
10/8/2002,15420.50,48.34
10/9/2002,15421.40,48.30
10/10/2002,15414.90,48.33
10/11/2002,15307.00,48.31
10/14/2002,15350.50,48.31
10/15/2002,15275.60,48.31
10/16/2002,15187.40,48.36
10/17/2002,15031.00,48.37
10/18/2002,15134.00,48.39
10/21/2002,15108.00,48.33
10/22/2002,15108.70,48.34
10/23/2002,15082.20,48.36
10/24/2002,15079.40,48.37
10/25/2002,15136.70,48.36
10/28/2002,15228.80,48.40
10/29/2002,15337.40,48.36
10/30/2002,15316.60,48.36
10/31/2002,15318.90,48.34
11/1/2002,15452.00,48.31
11/4/2002,15340.80,48.31
11/5/2002,15383.60,48.30
11/6/2002,15328.80,48.31
11/7/2002,15416.60,48.29
11/8/2002,15518.80,48.24
11/11/2002,15467.40,48.23
11/12/2002,15524.40,48.25
11/13/2002,15639.50,48.25
11/14/2002,15369.30,48.24
11/15/2002,15374.20,48.18
11/18/2002,15357.40,48.18
11/19/2002,15403.10,48.18
11/20/2002,15368.60,48.20
11/21/2002,15298.00,48.16
11/22/2002,15303.60,48.17
11/25/2002,15294.70,48.18
11/26/2002,15300.30,48.19
11/27/2002,15326.70,48.22
11/28/2002,15330.50,48.27
11/29/2002,15413.30,48.31
12/2/2002,15275.00,48.27
12/3/2002,15419.10,48.23
12/4/2002,15518.80,48.18
12/5/2002,15559.80,48.22
12/6/2002,15707.70,48.19
12/9/2002,15666.60,48.19
12/10/2002,15570.20,48.19
12/11/2002,15612.60,48.13
12/12/2002,15722.70,48.17
12/13/2002,15995.40,48.15
12/16/2002,16027.30,48.13
12/17/2002,16309.30,48.11
12/18/2002,16257.80,48.10
12/19/2002,16580.70,48.06
12/20/2002,16390.00,47.98
12/23/2002,16516.50,47.98
12/24/2002,16506.20,47.99
12/25/2002,16506.20,47.99
12/26/2002,16509.60,48.00
12/27/2002,16752.40,47.96
12/30/2002,16634.40,47.91
12/31/2002,16648.20,47.95
1/1/2003,16648.20,48.01
1/2/2003,16502.40,48.00
1/3/2003,16529.10,47.98
1/6/2003,16869.90,47.96
1/7/2003,16745.00,47.95
1/8/2003,16778.40,47.95
1/9/2003,16883.50,47.91
1/10/2003,16926.40,47.95
1/13/2003,16890.70,47.91
1/14/2003,16913.50,47.90
1/15/2003,16819.90,47.92
1/16/2003,16878.70,47.91
1/17/2003,17103.90,47.91
1/20/2003,17052.30,47.92
1/21/2003,16954.10,47.92
1/22/2003,17165.00,47.88
1/23/2003,17458.20,47.87
1/24/2003,17513.10,47.85
1/27/2003,17643.80,47.95
1/28/2003,17635.30,47.87
1/29/2003,17673.80,47.95
1/30/2003,17571.30,47.80
1/31/2003,17567.80,47.80
2/3/2003,17643.60,47.77
2/4/2003,17987.80,47.75
2/5/2003,18244.30,47.65
2/6/2003,17944.40,47.65
2/7/2003,17792.80,47.67
2/10/2003,17676.60,47.58
2/11/2003,17373.70,47.58
2/12/2003,17056.10,47.65
2/13/2003,16870.90,47.82
2/14/2003,16958.00,47.84
2/17/2003,16579.70,47.71
2/18/2003,16413.60,47.65
2/19/2003,16507.70,47.65
2/20/2003,16768.90,47.63
2/21/2003,16804.70,47.63
2/24/2003,16957.20,47.67
2/25/2003,17063.20,47.63
2/26/2003,16785.60,47.73
2/27/2003,16744.10,47.61
2/28/2003,16561.20,47.61
3/3/2003,16466.50,47.63
3/4/2003,16841.30,47.65
3/5/2003,16858.60,47.65
3/6/2003,16890.80,47.58
3/7/2003,16713.20,47.65
3/10/2003,16889.50,47.65
3/11/2003,16619.00,47.59
3/12/2003,16498.60,47.60
3/13/2003,15938.90,47.61
3/14/2003,15972.30,47.61
3/17/2003,16240.10,47.63
3/18/2003,16147.20,47.63
3/19/2003,16000.90,47.65
3/20/2003,16031.10,47.70
3/21/2003,15891.30,47.61
3/24/2003,15700.30,47.68
3/25/2003,15801.80,47.59
3/26/2003,15702.30,47.55
3/27/2003,15818.90,47.50
3/28/2003,15730.50,47.50
3/31/2003,15892.00,47.48
4/1/2003,15864.90,47.48
4/2/2003,15592.30,47.35
4/3/2003,15343.40,47.38
4/4/2003,15348.10,47.39
4/7/2003,15169.70,47.39
4/8/2003,15332.40,47.40
4/9/2003,15252.90,47.40
4/10/2003,15381.20,47.35
4/11/2003,15372.80,47.33
4/14/2003,15433.70,47.41
4/15/2003,15405.80,47.31
4/16/2003,15355.90,47.33
4/17/2003,15485.10,47.29
4/18/2003,15485.10,47.29
4/21/2003,15485.70,47.33
4/22/2003,15854.20,47.29
4/23/2003,15778.40,47.36
4/24/2003,15795.70,47.30
4/25/2003,15781.10,47.32
4/28/2003,15758.60,47.30
4/29/2003,15699.10,47.32
4/30/2003,15943.40,47.32
5/1/2003,16149.00,47.30
5/2/2003,16117.60,47.30
5/5/2003,16088.60,47.25
5/6/2003,16192.80,47.23
5/7/2003,16155.30,47.23
5/8/2003,16369.80,47.22
5/9/2003,16413.90,47.15
5/12/2003,16559.60,47.13
5/13/2003,16524.90,47.10
5/14/2003,16668.10,47.10
5/15/2003,16688.70,47.08
5/16/2003,16731.20,47.07
5/19/2003,16851.50,46.94
5/20/2003,17179.50,46.90
5/21/2003,17231.40,46.85
5/22/2003,17326.80,46.86
5/23/2003,17365.30,46.82
5/26/2003,17372.20,46.89
5/27/2003,17407.50,46.80
5/28/2003,16874.90,46.91
5/29/2003,17083.80,47.00
5/30/2003,16993.00,47.02
6/2/2003,17179.70,47.10
6/3/2003,17136.80,46.90
6/4/2003,17071.90,46.80
6/5/2003,17196.90,46.79
6/6/2003,17017.40,46.83
6/9/2003,17007.90,46.82
6/10/2003,16561.20,46.74
6/11/2003,16536.40,46.65
6/12/2003,16443.00,46.62
6/13/2003,16491.00,46.65
6/16/2003,16718.30,46.61
6/17/2003,16900.50,46.54
6/18/2003,16760.80,46.52
6/19/2003,16652.20,46.59
6/20/2003,16664.90,46.48
6/23/2003,16560.80,46.61
6/24/2003,16221.50,46.52
6/25/2003,16218.00,46.53
6/26/2003,16002.80,46.53
6/27/2003,16031.20,46.46
6/30/2003,16078.60,46.41
7/1/2003,16261.50,46.40
7/2/2003,16316.60,46.36
7/3/2003,16212.20,46.36
7/4/2003,16275.70,46.30
7/7/2003,16129.80,46.29
7/8/2003,16064.90,46.25
7/9/2003,15910.10,46.25
7/10/2003,15861.60,46.22
7/11/2003,15847.10,46.05
7/14/2003,15998.90,46.10
7/15/2003,16064.80,46.08
7/16/2003,15855.00,46.16
7/17/2003,15830.40,46.18
7/18/2003,15922.70,46.20
7/21/2003,16177.00,46.22
7/22/2003,16255.40,46.10
7/23/2003,16375.30,46.11
7/24/2003,16493.00,46.08
7/25/2003,16737.90,46.12
7/28/2003,16867.00,46.13
7/29/2003,16763.70,46.08
7/30/2003,16500.10,46.11
7/31/2003,16368.90,46.17
8/1/2003,16264.50,46.17
8/4/2003,16031.90,46.17
8/5/2003,16063.00,46.10
8/6/2003,16207.80,46.07
8/7/2003,16149.00,45.92
8/8/2003,16267.50,45.99
8/11/2003,16502.90,45.97
8/12/2003,16521.40,45.89
8/13/2003,16462.00,45.89
8/14/2003,16687.40,45.89
8/15/2003,16719.60,45.92
8/18/2003,16513.90,45.85
8/19/2003,16506.30,45.83
8/20/2003,16662.90,45.85
8/21/2003,16653.70,45.86
8/22/2003,16448.70,45.83
8/25/2003,16461.20,45.85
8/26/2003,16536.10,45.86
8/27/2003,17023.70,45.75
8/28/2003,16960.90,45.86
8/29/2003,17217.50,45.86
9/1/2003,17243.50,45.83
9/2/2003,17141.60,45.88
9/3/2003,16979.30,45.89
9/4/2003,17021.10,45.95
9/5/2003,17236.10,45.85
9/8/2003,17159.00,45.84
9/9/2003,17507.10,45.79
9/10/2003,17369.80,45.70
9/11/2003,17195.00,45.68
9/12/2003,17304.90,45.75
9/15/2003,17102.60,45.76
9/16/2003,17175.40,45.85
9/17/2003,17197.70,45.90
9/18/2003,17396.10,45.95
9/19/2003,17441.90,45.89
9/22/2003,17634.70,45.75
9/23/2003,17599.30,45.83
9/24/2003,17621.50,45.76
9/25/2003,17921.40,45.87
9/26/2003,17552.50,45.72
9/29/2003,17493.30,45.79
9/30/2003,17754.90,45.65
10/1/2003,17468.40,45.55
10/2/2003,17390.10,45.50
10/3/2003,17437.30,45.33
10/6/2003,16871.90,45.39
10/7/2003,17044.80,45.28
10/8/2003,17032.60,45.31
10/9/2003,16765.90,45.22
10/10/2003,16891.20,45.38
10/13/2003,16813.10,45.41
10/14/2003,17072.70,45.66
10/15/2003,17065.20,45.64
10/16/2003,16918.80,45.30
10/17/2003,16787.40,45.31
10/20/2003,16936.90,45.32
10/21/2003,17138.10,45.31
10/22/2003,17431.10,45.31
10/23/2003,17421.70,45.28
10/24/2003,17593.50,45.32
10/27/2003,17522.50,45.40
10/28/2003,17413.30,45.31
10/29/2003,17468.30,45.30
10/30/2003,17508.50,45.29
10/31/2003,17504.90,45.32
11/3/2003,17365.10,45.31
11/4/2003,17122.60,45.33
11/5/2003,17153.60,45.25
11/6/2003,17227.20,45.25
11/7/2003,17155.10,45.30
11/10/2003,17370.60,45.22
11/11/2003,17563.50,45.26
11/12/2003,17665.10,45.31
11/13/2003,17933.40,45.41
11/14/2003,18018.10,45.36
11/17/2003,17913.40,45.50
11/18/2003,17973.70,45.55
11/19/2003,18028.70,45.63
11/20/2003,18033.30,45.74
11/21/2003,18094.10,45.72
11/24/2003,17972.50,45.85
11/25/2003,17991.10,45.90
11/26/2003,18168.50,45.88
11/27/2003,18149.20,45.90
11/28/2003,18232.50,45.77
12/1/2003,18289.40,45.74
12/2/2003,18317.60,45.72
12/3/2003,18332.10,45.62
12/4/2003,18340.60,45.63
12/5/2003,18347.40,45.57
12/8/2003,18481.90,45.52
12/9/2003,18560.80,45.53
12/10/2003,18661.20,45.51
12/11/2003,18400.70,45.51
12/12/2003,18533.20,45.52
12/15/2003,18555.50,45.54
12/16/2003,18576.20,45.53
12/17/2003,18579.50,45.53
12/18/2003,18541.30,45.52
12/19/2003,18647.70,45.45
12/22/2003,18689.80,45.53
12/23/2003,18610.60,45.48
12/24/2003,18641.30,45.48
12/25/2003,18641.30,45.48
12/26/2003,18651.60,45.45
12/29/2003,18799.60,45.57
12/30/2003,18960.20,45.53
12/31/2003,18991.40,45.63
1/1/2004,18991.40,45.60
1/2/2004,18947.90,45.64
1/5/2004,19196.20,45.59
1/6/2004,19359.00,45.62
1/7/2004,19204.40,45.54
1/8/2004,19155.50,45.51
1/9/2004,19237.00,45.43
1/12/2004,19319.10,45.37
1/13/2004,19315.60,45.35
1/14/2004,19049.50,45.37
1/15/2004,18735.80,45.43
1/16/2004,18537.30,45.40
1/19/2004,18467.80,45.42
1/20/2004,18573.80,45.38
1/21/2004,18501.00,45.35
1/22/2004,18569.70,45.39
1/23/2004,18540.00,45.39
1/26/2004,18491.50,45.32
1/27/2004,18380.20,45.38
1/28/2004,18622.40,45.39
1/29/2004,18380.20,45.28
1/30/2004,18106.70,45.27
2/2/2004,18037.30,45.28
2/3/2004,18175.60,45.30
2/4/2004,18066.10,45.27
2/5/2004,18071.60,45.21
2/6/2004,18294.30,45.29
2/9/2004,18348.90,45.21
2/10/2004,18448.10,45.19
2/11/2004,18337.90,45.20
2/12/2004,18610.50,45.22
2/13/2004,18799.00,45.19
2/16/2004,18621.20,45.22
2/17/2004,18749.90,45.23
2/18/2004,18766.50,45.24
2/19/2004,18539.30,45.27
2/20/2004,18317.30,45.28
2/23/2004,18091.40,45.29
2/24/2004,18193.80,45.25
2/25/2004,18091.30,45.20
2/26/2004,17788.70,45.20
2/27/2004,17906.30,45.21
3/1/2004,18080.00,45.21
3/2/2004,17893.80,45.22
3/3/2004,17656.50,45.27
3/4/2004,17745.80,45.27
3/5/2004,18074.00,45.33
3/8/2004,18083.20,45.18
3/9/2004,18151.80,45.18
3/10/2004,18095.30,45.20
3/11/2004,18043.80,45.21
3/12/2004,17995.60,45.27
3/15/2004,17998.10,45.22
3/16/2004,18195.00,45.21
3/17/2004,18208.30,45.19
3/18/2004,18570.00,45.22
3/19/2004,18601.80,45.18
3/22/2004,18832.90,45.04
3/23/2004,18654.20,44.82
3/24/2004,18574.10,44.73
3/25/2004,18610.10,44.74
3/26/2004,18727.20,44.42
3/29/2004,18541.30,44.00
3/30/2004,18482.10,44.02
3/31/2004,18397.10,43.35
4/1/2004,18521.30,43.31
4/2/2004,18310.30,43.60
4/5/2004,18228.40,43.62
4/6/2004,18271.70,43.62
4/7/2004,18218.10,43.48
4/8/2004,18292.30,43.58
4/9/2004,18292.30,43.55
4/12/2004,18294.40,43.62
4/13/2004,17831.30,43.71
4/14/2004,17405.50,43.85
4/15/2004,17503.10,43.97
4/16/2004,17557.20,43.77
4/19/2004,17677.90,43.89
4/20/2004,17444.50,43.87
4/21/2004,17286.90,44.02
4/22/2004,17325.90,44.17
4/23/2004,17381.70,44.06
4/26/2004,17487.90,44.06
4/27/2004,17508.30,44.17
4/28/2004,17308.00,44.12
4/29/2004,17119.10,44.39
4/30/2004,17276.60,44.47
5/3/2004,17416.50,44.83
5/4/2004,17467.40,44.57
5/5/2004,17484.20,44.53
5/6/2004,17294.10,44.61
5/7/2004,16991.30,44.61
5/10/2004,16837.50,44.95
5/11/2004,17008.20,45.32
5/12/2004,17332.80,45.30
5/13/2004,16969.90,45.24
5/14/2004,17149.60,45.52
5/17/2004,17426.10,45.45
5/18/2004,17158.90,45.41
5/19/2004,17187.10,45.14
5/20/2004,17164.80,45.23
5/21/2004,17427.10,45.24
5/24/2004,17387.50,45.28
5/25/2004,17621.10,45.30
5/26/2004,17671.40,45.34
5/27/2004,17861.60,45.35
5/28/2004,17849.60,45.39
5/31/2004,17849.60,45.48
6/1/2004,18036.90,45.38
6/2/2004,17904.50,45.33
6/3/2004,17632.10,45.15
6/4/2004,17518.10,45.05
6/7/2004,17737.60,45.02
6/8/2004,17651.80,44.96
6/9/2004,17377.30,44.93
6/10/2004,17340.10,45.02
6/11/2004,17345.20,45.07
6/14/2004,17454.70,45.33
6/15/2004,17527.80,45.30
6/16/2004,17459.50,45.34
6/17/2004,17548.20,45.48
6/18/2004,18020.50,45.57
6/21/2004,18130.10,45.86
6/22/2004,18283.70,46.18
6/23/2004,17991.40,45.68
6/24/2004,18330.00,45.88
6/25/2004,18374.70,45.79
6/28/2004,18532.80,45.91
6/29/2004,18142.40,46.04
6/30/2004,18196.90,45.98
7/1/2004,18101.60,45.80
7/2/2004,18177.20,45.70
7/5/2004,18239.90,45.80
7/6/2004,18147.00,45.99
7/7/2004,18312.00,45.83
7/8/2004,18534.60,45.72
7/9/2004,18546.60,45.62
7/12/2004,18551.90,45.68
7/13/2004,18371.20,45.82
7/14/2004,18544.50,45.91
7/15/2004,18557.00,46.05
7/16/2004,18649.20,45.80
7/19/2004,18718.50,46.08
7/20/2004,18424.00,46.08
7/21/2004,18362.90,46.10
